Package	Deadline	Maintainer	Packages	Dependencies	Snapshot
mtscr	2024-10-12	Jakub Jędrusiak		0	2024-10-11 05:17:34.277448
WeightSVM	2024-10-13	Tianchen Xu	ECTSVR, mpath, bujar, irboost, nbfar, NBtsVarSel	6	2024-10-11 05:17:34.277448
sdpt3r	2024-10-13	Adam Rahman	edmcr, PlaneGeometry, graphicalExtremes, satdad	4	2024-10-11 05:17:34.277448
lassoshooting	2024-10-13	Tobias Abenius	clogitLasso, epoc, rRAP	3	2024-10-11 05:17:34.277448
arcgisplaces	2024-10-13	Josiah Parry		0	2024-10-11 05:17:34.277448
mra	2024-10-13	Trent McDonald		0	2024-10-11 05:17:34.277448
seminr	2024-10-13	Nicholas Patrick Danks		0	2024-10-11 05:17:34.277448
faux	2024-10-14	Lisa DeBruine	dfr, sgs	2	2024-10-11 05:17:34.277448
traits	2024-10-14	David LeBauer	GaMaBioMD	1	2024-10-11 05:17:34.277448
nser	2024-10-14	Nandan Patil		0	2024-10-11 05:17:34.277448
broom.mixed	2024-10-15	Ben Bolker	autostats, equatiomatic, eyetrackingR, gglm, glmmfields, jtools, konfound, merTools, mmiCATs, mtscr, scdtb, sfislands, StroupGLMM, swaprinc, webSDM, tidybins, TidyConsultant, bruceR, dpm, interactions, panelr, pubh, ChineseNames, PsychWordVec, TestAnaAPP, rties	26	2024-10-11 05:17:34.277448
git2r	2024-10-15	Stefan Widgren	archivist.github, atime, autonewsmd, cabinets, changer, cheatsheet, DramaAnalysis, fgitR, git2rdata, git4r, gitdown, kirby21.base, link2GI, minimapR, mlflow, rDataPipeline, RepoGenerator, ropenblas, Rpolyhedra, shiny.info, sketchy, workflowr, kirby21.fmri, kirby21.t1, uavRmp	25	2024-10-11 05:17:34.277448
mixR	2024-10-15	Youjiao Yu	cylcop	1	2024-10-11 05:17:34.277448
OmopSketch	2024-10-15	Marta Alcalde-Herraiz		0	2024-10-11 05:17:34.277448
pollimetry	2024-10-15	Liam Kendall		0	2024-10-11 05:17:34.277448
coro	2024-10-16	Lionel Henry	brulee, cito, crumble, geodl, luz, scDHA, selenider, tabnet, torch, trampoline, SEMdeep, scCAN, ScRNAIMM, BKTR, causalOT, engression, glmnetr, innsight, lambdaTS, madgrad, mlr3torch, nFunNN, PLNmodels, proteus, RGAN, sits, spinner, topicmodels.etm, torchaudio, torchdatasets, torchopt, torchvision, torchvisionlib	33	2024-10-11 05:17:34.277448
aebdata	2024-10-16	Hugo Macedo		0	2024-10-11 05:17:34.277448
agRee	2024-10-20	Dai Feng		0	2024-10-11 05:17:34.277448
gdm	2024-10-20	Matt Fitzpatrick		0	2024-10-11 05:17:34.277448
GSODR	2024-10-20	Adam H. Sparks		0	2024-10-11 05:17:34.277448
infoelectoral	2024-10-20	Héctor Meleiro		0	2024-10-11 05:17:34.277448
pmartR	2024-10-20	Lisa Bramer		0	2024-10-11 05:17:34.277448
rusquant	2024-10-20	Vyacheslav Arbuzov		0	2024-10-11 05:17:34.277448
approxOT	2024-10-21	Eric Dunipace		0	2024-10-11 05:17:34.277448
ASMap	2024-10-21	Julian Taylor		0	2024-10-11 05:17:34.277448
BBSSL	2024-10-21	Lizhen Nie		0	2024-10-11 05:17:34.277448
blockTools	2024-10-21	Ryan T. Moore		0	2024-10-11 05:17:34.277448
breakfast	2024-10-21	Yining Chen		0	2024-10-11 05:17:34.277448
c212	2024-10-21	Raymond Carragher		0	2024-10-11 05:17:34.277448
causaloptim	2024-10-21	Michael C Sachs		0	2024-10-11 05:17:34.277448
compHclust	2024-10-21	Gen Nowak		0	2024-10-11 05:17:34.277448
Corbi	2024-10-21	Ling-Yun Wu		0	2024-10-11 05:17:34.277448
csvread	2024-10-21	Sergei Izrailev		0	2024-10-11 05:17:34.277448
dawai	2024-10-21	David Conde		0	2024-10-11 05:17:34.277448
dde	2024-10-21	Rich FitzJohn		0	2024-10-11 05:17:34.277448
depmix	2024-10-21	Ingmar Visser		0	2024-10-11 05:17:34.277448
diveMove	2024-10-21	Sebastian P. Luque		0	2024-10-11 05:17:34.277448
DynamicGP	2024-10-21	Ru Zhang		0	2024-10-11 05:17:34.277448
EBEN	2024-10-21	Anhui Huang		0	2024-10-11 05:17:34.277448
EBglmnet	2024-10-21	Anhui Huang		0	2024-10-11 05:17:34.277448
ebmstate	2024-10-21	Rui Costa		0	2024-10-11 05:17:34.277448
ECGofTestDx	2024-10-21	Pierre Lafaye De Micheaux		0	2024-10-11 05:17:34.277448
EDMeasure	2024-10-21	Ze Jin		0	2024-10-11 05:17:34.277448
EpiModel	2024-10-21	Samuel Jenness		0	2024-10-11 05:17:34.277448
Equalden.HD	2024-10-21	Marta Cousido Rocha		0	2024-10-11 05:17:34.277448
erboost	2024-10-21	Yi Yang		0	2024-10-11 05:17:34.277448
fastcmprsk	2024-10-21	Eric S. Kawaguchi		0	2024-10-11 05:17:34.277448
fastdigest	2024-10-21	Gabriel Becker		0	2024-10-11 05:17:34.277448
FLLat	2024-10-21	Gen Nowak		0	2024-10-11 05:17:34.277448
gremlin	2024-10-21	Matthew Wolak		0	2024-10-11 05:17:34.277448
htetree	2024-10-21	Jiahui Xu		0	2024-10-11 05:17:34.277448
icrf	2024-10-21	Hunyong Cho		0	2024-10-11 05:17:34.277448
interpret	2024-10-21	Rich Caruana		0	2024-10-11 05:17:34.277448
IP	2024-10-21	Thomas Soubiran		0	2024-10-11 05:17:34.277448
iRafNet	2024-10-21	Francesca Petralia		0	2024-10-11 05:17:34.277448
kdpee	2024-10-21	Olaf Mersmann		0	2024-10-11 05:17:34.277448
mgee2	2024-10-21	Yuliang Xu		0	2024-10-11 05:17:34.277448
MixfMRI	2024-10-21	Wei-Chen Chen		0	2024-10-11 05:17:34.277448
mrfse	2024-10-21	Rodrigo Carvalho		0	2024-10-11 05:17:34.277448
npcp	2024-10-21	Ivan Kojadinovic		0	2024-10-11 05:17:34.277448
NSM3	2024-10-21	Grant Schneider		0	2024-10-11 05:17:34.277448
optbin	2024-10-21	Greg Kreider		0	2024-10-11 05:17:34.277448
patchDVI	2024-10-21	Duncan Murdoch		0	2024-10-11 05:17:34.277448
pedigreeTools	2024-10-21	Paulino Perez Rodriguez		0	2024-10-11 05:17:34.277448
PottsUtils	2024-10-21	Dai Feng		0	2024-10-11 05:17:34.277448
pwrFDR	2024-10-21	Grant Izmirlian Jr		0	2024-10-11 05:17:34.277448
qmvs	2024-10-21	Yiqi Li		0	2024-10-11 05:17:34.277448
RCALI	2024-10-21	Jean-Francois Rey		0	2024-10-11 05:17:34.277448
Rgb	2024-10-21	Sylvain Mareschal		0	2024-10-11 05:17:34.277448
rngSetSeed	2024-10-21	Petr Savicky		0	2024-10-11 05:17:34.277448
sparseSEM	2024-10-21	Anhui Huang		0	2024-10-11 05:17:34.277448
SplitSoftening	2024-10-21	Jakub Dvorak		0	2024-10-11 05:17:34.277448
stepR	2024-10-21	Pein Florian		0	2024-10-11 05:17:34.277448
stochvolTMB	2024-10-21	Jens Christian Wahl		0	2024-10-11 05:17:34.277448
TDboost	2024-10-21	Yi Yang		0	2024-10-11 05:17:34.277448
topmodel	2024-10-21	Wouter Buytaert		0	2024-10-11 05:17:34.277448
tranSurv	2024-10-21	Sy Han (Steven) Chiou		0	2024-10-11 05:17:34.277448
unnest	2024-10-21	Vitalie Spinu		0	2024-10-11 05:17:34.277448
WpProj	2024-10-21	Eric Dunipace		0	2024-10-11 05:17:34.277448
logger	2024-10-22	Gergely Daróczi	AWR.Kinesis, azlogr, binancer, botor, CausalGPS, clockify, CRE, DatastreamR, DIZtools, eider, emayili, fastadi, fbRads, filebin, GPCERF, lambdr, maestro, mtdesign, NGCHM, numbat, PACVr, rebib, RelimpPCR, rhino, Rthingsboard, shiny.react, shiny.telemetry, teal, teal.logger, teal.modules.general, teal.slice, teal.transform, texor, zonohedra, DIZutils, DQAgui, DQAstats, epitweetr, login, sendgridr, shiny.blueprint, shiny.fluent, teal.modules.clinical	43	2024-10-11 05:17:34.277448
params	2024-10-22	Sahil Seth	flowr	1	2024-10-11 05:17:34.277448
codebook	2024-10-22	Ruben Arslan		0	2024-10-11 05:17:34.277448
gtreg	2024-10-22	Shannon Pileggi		0	2024-10-11 05:17:34.277448
shinyCohortBuilder	2024-10-22	Krystian Igras		0	2024-10-11 05:17:34.277448
SpatialDDLS	2024-10-22	Diego Mañanes		0	2024-10-11 05:17:34.277448
table.glue	2024-10-22	Byron Jaeger		0	2024-10-11 05:17:34.277448
igraph	2024-10-23	Kirill Müller	adegenet, adproclus, AFM, AHPWR, akc, alakazam, AnimalHabitatNetwork, AnimalSequences, anipaths, aniSNA, aPEAR, apisensr, archeofrag, arlclustering, arulesViz, AurieLSHGaussian, autoharp, autostats, backbone, backShift, BallMapper, bamm, bartMan, BASiNET, BASiNETEntropy, basket, baycn, BayesNetBP, BayesSUR, bbnet, bc3net, bcgam, BCT, BDgraph, BeeBDC, BGmisc, bibliometrix, bigergm, Bioi, BioM2, bioregion, bipartite, BlockmodelingGUI, bnma, bnmonitor, BNSL, bnstruct, bnviewer, BoolNet, bootcluster, bootnet, Boptbd, BoundaryStats, brainGraph, btergm, bwsTools, c3net, C443, cancerGI, Canek, cape, CARBayes, cartograflow, Cascade, cassowaryr, causact, causalDisco, causaleffect, causaloptim, cccd, ccTensor, centiserve, CePa, CeRNASeek, cglasso, chatAI4R, checked, chemodiv, cholera, CINNA, CITMIC, CKMRpop, clickstream, CliquePercolation, clustAnalytics, ClustAssess, clustNet, ClusTorus, clustree, clustringr, CoDiNA, comato, communication, concatipede, concorR, CoNI, ConnectednessApproach, conos, ConsensusClustering, CooRTweet, Corbi, corclass, coreCT, corHMM, corkscrew, corpustools, corrViz, corTest, crandep, cranly, criticalpath, crosstalkr, csurvey, CTD, CurricularAnalytics, cytometree, dc3net, DCLEAR, DDPNA, deaR, degreenet, delayed, DemoKin, dendroNetwork, dexterMST, DiagrammeR, Diderot, DiffCorr, diffee, diffeRenTES, DiffNet, diffudist, diffusionMap, DIscBIO, discourseGT, disparityfilter, distinctiveness, dm, DNLC, dnr, dogesr, doolkit, drake, DrDimont, DrugSim2DR, DRviaSPCN, dsem, DTSEA, dupNodes, dynetNLAResistance, dyngen, dynwrap, easybgm, ebdbNet, ecoCopula, ecodist, ECoL, econet, EcoNetGen, econetwork, economiccomplexity, EcotoneFinder, edgebundle, edgebundleR, editrules, edmcr, EDOIF, eff2, EGAnet, eHDPrep, einet, EmbedSOM, enviGCMS, epiCo, epicontacts, EpiILMCT, epinetr, erah, ERPM, espadon, ess, EstimateGroupNetwork, etree, evolqg, FactorCopula, fairadapt, fake, fakemake, fanovaGraph, fasjem, fastnet, fastRG, fbnet, FCMapper, FindIt, finnsurveytext, flare, fnets, foodingraph, ForestGapR, forestRK, fossilbrush, FrF2, fssemR, func2vis, GADAG, GALLO, gamCopula, gdistance, gemtc, genBaRcode, genekitr, GeNetIt, genlasso, geonetwork, GephiForR, ggdag, ggenealogy, ggflowchart, ggm, ggnetwork, ggraph, ggtangle, gimme, GISSB, GMPro, GNAR, goat, GOCompare, GoodFitSBM, gor, GOxploreR, grainscape, grand, graph4lg, graphclust, graphicalExtremes, graphicalVAR, graphkernels, graphlayouts, graphsim, graphTweets, gRbase, gRc, GREMLINS, gRim, gromovlab, GSD, gtexture, habCluster, handwriter, HeteroGGM, heteromixgm, hglasso, highcharter, hisse, HOasso, Holomics, HospitalNetwork, HTSSIP, HTT, huge, HyperG, iCARH, ICDS, iCellR, icosa, iDINGO, IDMIR, idopNetwork, IDSpatialStats, igraphinshiny, iGraphMatch, igraphtosonia, igraphwalshdata, ILSM, imager, IMEC, immcp, immunarch, immuneSIM, imsig, incidentally, influenceR, influential, intensitynet, intergraph, interplex, iPRISM, ITNr, Jdmbs, jeek, jewel, JGL, jrSiCKLSNMF, jti, kangar00, Karen, keyplayer, kgraph, kknn, KMD, kstMatrix, L1centrality, l1spectral, latenetwork, lavaangui, lconnect, leastcostpath, leiden, leidenAlg, leidenbase, lexRankr, linkcomm, linkprediction, LncPath, locits, LogisticCopula, LoopDetectR, LorMe, LPKsample, LSVAR, LTFHPlus, macrosyntR, MadanTextNetwork, madrat, malan, manet, manymome, manynet, mappeR, margaret, markovchain, massiveGST, matrixcut, mau, maxmatching, mazeGen, MBNMAdose, mcMST, mcvis, meconetcomp, MEGENA, Mercator, MetaLandSim, MetaNet, metanetwork, MetricGraph, mfpp, microeco, micropan, miniCRAN, missSBM, mitre, MLCOPULA, mlmts, mmibain, MMOC, mnda, MNS, modelbpp, modMax, modnets, moranajp, morph, motifcluster, motifr, movementsync, mppR, MRFcov, mRMRe, MRReg, MRS, MSCquartets, mstknnclust, MTA, mully, multichull, multilaterals, multilink, multinet, multinets, multinma, MultIS, multivariance, mverse, mwcsr, mwTensor, NAIR, nat, nat.templatebrains, nda, neat, neatmaps, Neighboot, neo4r, NEpiC, netassoc, netCoin, netcom, NetCoupler, netdiffuseR, NetFACS, netgsa, netgwas, netmap, NetMix, NetOrigin, netplot, netrankr, netropy, nets, netseer, netseg, netShiny, NetSwan, NetworkChange, NetworkComparr, networkD3, NetworkDistance, NetworkExtinction, networkGen, NetworkToolbox, networktools, nevada, NIMAA, nimble, nlnet, nlrx, nncc, node2vec, noisysbmGGM, numbat, nutriNetwork, OCNet, oddnet, ohun, OpenRepGrid, OpenRepGrid.ic, optbdmaeAT, optrcdmaeAT, OrdCD, ORION, orthGS, OUwie, PAC, PAFit, pagoda2, pald, PANACEA, parsec, particles, pathfindR, PathwaySpace, Patterns, pcalg, pcFactorStan, PCGII, pcSteiner, pcvr, pedtricks, pencopulaCond, perturbR, PGRdup, pGRN, phangorn, PhaseTypeR, phylepic, phylopath, phyloregion, phyloseqGraphTest, phylosignal, phyloTop, piecewiseSEM, pkggraph, pkgnet, PlackettLuce, plantTracker, PLEXI, plinkQC, PLNmodels, pmd, PNAR, polymapR, PolyTree, pomdp, pop, poppr, POSetR, postHoc, priorCON, prioritizr, ProgModule, ProjectManagement, provGraphR, psSubpathway, ptools, PUGMM, PWIR, qdap, qgraph, qtlnet, quanteda.textplots, R.temis, R6causal, RaceID, Racmacs, Radviz, rags2ridges, RavenR, RCA, rcausim, RcextTools, RcmdrPlugin.RMTCJags, rcrimeanalysis, rD3plot, rdracor, RDS, regmed, regnet, ReliabilityTheory, remify, rEMM, RepertoiR, ResIN, RevEcoR, rflexscan, rgexf, RGraphSpace, rhcoclust, riverconn, rmcfs, rnaCrosslinkOO, RNAseqNet, RNetLogo, RNewsflow, rnmamod, Rnmr1D, roads, robber, robin, RobustIV, robustrao, roots, roughnet, RPANDA, rPref, rscc, rSDI, rsetse, RSP, rSpectral, rsppfp, rsyntax, rTwig, RWgraph, sand, saotd, SARP.compo, satdad, sBIC, sbm, SBN, scalpel, scapGNN, sccore, scDHA, scINSIGHT, scistreer, scoredec, ScorePlus, SCORPION, scRNAtools, secrlinear, SelectBoost, SEMdeep, SEMgraph, SEMID, SemNeT, semPlot, SeqDetect, seqHMM, SeqNet, Seurat, sfcr, sfnetworks, SFSI, sglasso, sgraph, ShapePattern, sharp, shazam, shock, shp2graph, SID, sidier, sigmajs, SignacX, signnet, simcausal, simDAG, simdata, simplifyNet, simule, sindyr, SIRE, skynet, smallstuff, SmCCNet, smotefamily, snahelper, snowboot, SOAs, SoilR, solitude, SOMbrero, SOMMD, soptdmaeA, spacejamr, SpaDES.core, spathial, SpatialGraph, spatsoc, specr, spinner, spNetwork, spreadr, ssifs, SSNbler, statGraph, stemmatology, stminsights, STraTUS, streamDAG, SubpathwayLNCE, SubtypeDrug, SuperCell, SurvHiDim, SVN, SystemicR, TangledFeatures, targets, TAShiny, TDA, text2map, textrank, threejs, tidygraph, tidySEM, tilemaps, timeordered, tip, Tlasso, tnet, TOHM, TOmicsVis, topologyGSA, tosr, TPEA, TreeDimensionTest, treefit, treemap, UNCOVER, VARDetect, VertexSimilarity, VertexWiseR, vivainsights, vivid, VOSONDash, WayFindR, wdnet, WebGestaltR, webSDM, wfg, whitechapelR, whomds, wpa, wTO, xLLiM, gRain, netUtils, ssMutPA, adephylo, AlleleShift, apex, DA, dartR, dartR.base, dartR.captive, dartR.data, dartR.popgen, dartR.sexlinked, dartR.sim, dartR.spatial, hierfstat, mmod, PopGenReport, snpAIMeR, SNPfiltR, StAMPP, treespace, dowser, ogrdbstats, scoper, tigger, UniprotR, fdm2id, TELP, tidybins, TidyConsultant, bayesWatch, bmixture, rgm, ssgraph, bootPLS, cassandRa, econullnetr, nos, PhageCocktail, plsRglm, tapnet, TGS, dbnlearn, BoolFilter, powerly, ergMargins, netmediate, bmstdr, autovi, crosshap, scRNAstat, text2sdg, actel, behaviorchange, bpmnR, causalHyperGraph, cohorttools, consortr, CovRegRF, critpath, ERDbuilder, escalation, FAIRmaterials, GE, GeRnika, grPipe, heuristicsmineR, integr, irtrees, justifier, lavaanPlot, LearnVizLMM, muir, multitool, netSEM, Path.Analysis, petrinetR, PKbioanalysis, pkgGraphR, poolfstat, PRISMA2020, prismadiagramR, PRISMAstatement, processanimateR, processmapR, radiant.model, Rage, randomForestSRC, RFpredInterval, rock, rocTree, sbfc, seminr, sewage, simmer.plot, slca, umx, vtree, genetic.algo.optimizeR, robotoolbox, rolap, when, SCORPIUS, ecopower, ecostats, BIOdry, ecospat, fAssets, MultivariateAnalysis, deducorrect, latentFactoR, doublIn, epiflows, packager, forensIT, DNetFinder, PFLR, SHT, DoE.wrapper, FrF2.catlg128, IAcsSPCR, MethodOpt, pid, RcmdrPlugin.DoE, simrel, ctmcmove, gen3sis, ipdw, marmap, memgene, movecost, poems, pressuRe, red, topoDistance, wingen, glober, hdmed, PPLasso, SpiceFP, WLogit, causalPAF, CausalQueries, episensr, MoTBFs, pcgen, stablespec, BasketballAnalyzeR, calmr, inferCSN, CIARA, LabApplStat, mulea, scholar, gRaven, GIMMEgVAR, mlVAR, BCDAG, DNAmixturesLite, GGRidge, KinMixLite, handwriterApp, TransGraph, DWLasso, AovBay, BRVM, LDABiplots, LDAShiny, RKorAPClient, T2Qv, UnalR, SIPmg, sdafilter, SparseTSCGM, UNPaC, AcuityView, animl, biopixR, BoneProfileR, boundingbox, cmcR, colocr, dsmSearch, fmriqa, ForestTools, fractD, FWRGB, ggbrain, GoodFibes, imagerExtra, Irescale, lidaRtRee, mand, materialmodifier, MtreeRing, patternize, recolorize, RPPASPACE, screenshot, sketcher, smpic, SPUTNIK, TooManyCellsR, vmeasur, wal, x3ptools, xRing, lolog, fgm, aRtsy, EnsembleBase, pheble, rgnoisefilt, rminer, RSDA, swfscMisc, traineR, viralmodels, viralx, kstIO, rliger, forecastLSW, lpacf, TrendLSW, manymome.table, stdmod, migraph, HVT, lifecontingencies, modesto, RPointCloud, file2meco, mecoturn, UBayFS, CA3variants, nat.nblast, BayesianNetwork, citationchaser, DataExplorer, dextergui, EnrichIntersect, GREENeR, LUCIDus, OpenLand, RWsearch, scGOclust, TreatmentPatterns, NetworkComparisonTest, baorista, BayesNSGP, compareMCMCs, InvStablePrior, nimbleAPT, nimbleCarbon, nimbleEcology, nimbleHMC, nimbleNoBounds, nimbleSCR, nimbleSMC, saeHB, scPloidy, eDITH, rivnet, baRulho, MARMoT, BiDAG, kpcalg, mDAG, micd, MRPC, tpc, babette, beastier, BoSSA, BSS, coalescentMCMC, dispRity, EnvNJ, haplotypes, indelmiss, ips, LDM, markophylo, microbial, nodeSub, paleotree, pcmabc, phytools, POMS, ppgm, rapidphylo, recluster, rwty, SeqFeatR, sketching, taxize, TML, windex, phylosem, canaper, gosset, PLMIX, fcaR, prior3D, provDebugR, disclosuR, NLPutils, WhatsR, bnRep, ConNEcT, hilldiv, IATscores, IsingFit, isobxr, lvnet, mgm, MultiGroupO, networktree, pompom, psychonetrics, PsychWordVec, rCNV, veccompare, viscomp, sspse, remstimate, evoper, nsga3, rFSA, semgram, shinySbm, CRMetrics, scITD, scCAN, ScRNAIMM, bnpa, dySEM, lavaan.shiny, lcsm, semdrw, semptools, TestAnaAPP, vampyr, DBHC, AnanseSeurat, bbknnR, CACIMAR, CAESAR.Suite, CAMML, DR.SC, DWLS, GeneNMF, ggsector, mixhvg, nebula, PoweREST, PRECAST, ProFAST, rPanglaoDB, scAnnotate, scaper, sccca, scCustomize, SCdeconR, scDiffCom, scGate, SCIntRuler, scMappR, scperturbR, scpoisson, SCRIP, SoupX, SpaCCI, SPECK, STREAK, tidyseurat, APackOfTheClones, centerline, phm, aifeducation, daltoolboxdp, ebmc, imbalance, npcs, sambia, scutr, fmf, SpaDES, hwig, gittargets, jagstargets, sqltargets, tarchetypes, ashapesampler, TDAvec, BNSP, shinystan, DataFakeR, egor, jpgrid, multimedia, timbr, TransTGGM, colorfindr, ipADMIXTURE, lar, adespatial, mcbette, mauricer, Bestie, MSmix, treats, wallace, EpiModel, ergm.ego, EnsembleCV, EnsemblePCReg, EnsemblePenReg, fPortfolio, viewscape, GenomeAdmixR, CruzPlot, funtimes, mnet, adiv, arakno, avotrex, BAT, Claddis, convevol, DDD, do3PCA, evobiR, FishPhyloMaker, funspace, geiger, GIFT, learnPopGen, mvMORPH, ontophylo, PBD, pez, phylopairs, PhySortR, pmc, poweRbal, qlcData, RevGadgets, Rphylopars, RRphylo, Rtapas, sensiPhy, surface, treestartr, plsRbeta, plsRcox, epizootic, paleopop, bupaverse, radiant, radiant.multivariate, mpmsim, AutoScore, boostmtree, cjbart, CoxAIPW, ggRandomForests, glmnetr, precmed, ranktreeEnsemble, SIMMS, survcompare, survivalSL, SurvMetrics, tehtuner, gecko, geogenr, ggESDA, symbolicDA, CoTiMA, MantaID, multilevelcoda, rstanarm, CovTools, abmR, banter, HDSpatialScan, rfPermute, sprex, swfscAirDAS, swfscDAS, traits, predictoR, regressoR, CTRing, CommEcol, divraster, DAISIE, DAMOCLES, SADISA, secsse, BLCOP, RMOPI, hillR, nichevol, ratematrix, TreeSim, biospear, plasma, BayesPostEst, bayesrules, evidence, fbst, IRexamples, jmBIG, tidyposterior, mdsOpt, GaMaBioMD, bivariatemaps, DAISIEprep, brada, FossilSimShiny, TreeSimGM	1203	2024-10-11 05:17:34.277448
OpenMx	2024-10-23	Joshua N. Pritikin	ACEsimFit, CoTiMA, ctsemOMX, depCensoring, EasyMx, ifaTools, lvnet, MBESS, merror, metaSEM, mulSEM, MultiGroupSequential, mxmmod, mxsem, nlpsem, RMediation, semPlot, semtree, symSEM, tidySEM, umx, apa, apaTables, auRoc, fungible, iGasso, iMediate, MOTE, neatStats, negligible, predictionInterval, pwr2ppl, quest, sprtt, Surrogate, tidycomm, bnpa, dySEM, EGAnet, lavaan.shiny, lcsm, RSP, semdrw, semptools, TestAnaAPP, vampyr, latentFactoR, cdmTools, Rnest, tabledown, cdcatR	51	2024-10-11 05:17:34.277448
PerformanceAnalytics	2024-10-23	Brian G. Peterson	AssetAllocation, ConnectednessApproach, facmodCS, facmodTS, HeckmanEM, highOrderPortfolios, PCRA, pedquant, PortfolioAnalytics, portfolioBacktest, RMOPI, rmsfuns, RTL, scRNAtools, Semblance, SlidingWindows, SMNCensReg, tidyquant, Trading, sweep, SACCR, xVA, anomalize	23	2024-10-11 05:17:34.277448
log4r	2024-10-23	Aaron Jacobs	archetyper, ptspotter, uavRmp, wilson	4	2024-10-11 05:17:34.277448
mixexp	2024-10-23	John Lawson	AHM, mixOofA	2	2024-10-11 05:17:34.277448
bfast	2024-10-23	Dainius Masiliunas	TSS.RESTREND	1	2024-10-11 05:17:34.277448
elrm	2024-10-23	David Zamar		0	2024-10-11 05:17:34.277448
LWFBrook90R	2024-10-23	Paul Schmidt-Walter		0	2024-10-11 05:17:34.277448
pln	2024-10-23	Carl F. Falk		0	2024-10-11 05:17:34.277448
preferably	2024-10-23	Amir Masoud Abdol		0	2024-10-11 05:17:34.277448
raybevel	2024-10-23	Tyler Morgan-Wall		0	2024-10-11 05:17:34.277448
sphereTessellation	2024-10-23	Stéphane Laurent		0	2024-10-11 05:17:34.277448
spNetwork	2024-10-23	Jeremy Gelb		0	2024-10-11 05:17:34.277448
Vdgraph	2024-10-23	John Lawson		0	2024-10-11 05:17:34.277448
